Review,Rank,label
전투씬이 너무 재밌어요 ,10.0,1
완벽한 영화…최고 그자체 ,10.0,1
1편도 안봐서 기대는 안했는데 되게 재밌네 ,10.0,1
아바타2가 나오기전 올해 극장에서 볼수있는 최고의 경험 ,10.0,1
왠만해서는 평점 안쓰는데 이건 진짜 영화관에서 봐야하는 인생영화다. ,10.0,1
앞부분은 약간 진부한데 뒤로 갈수록 대존잼 ,10.0,1
오프닝 부터 닭살이 와~ ,10.0,1
처음으로 평점을 남기는 영화. 그저 완벽.. 여러분 탑건 두 번 보세요 아니 세 번 보세요 ,10.0,1
이게 영화지 !! 너무 재미있다 +.+ ,10.0,1
멋있다. 전투씬이 진짜...감동도 있다.10점만점에 1억점이다. ,10.0,1
,10.0,1
말이필요없다보는 내내  심장 쫄깃쫄깃 ,10.0,1
진짜 ㅈㄴ 재밌어요 영화관 가서 안보면 후회함!0 ,10.0,1
1편 꼭 다시보고 봅시다~ ,10.0,1
평생 평점 적은 적 없는데 이건 사람들이 꼭 봐야해서 적고 감 ,10.0,1
아. 이건 말이 필요없이 영화관 가야함. 톰크루즈형 너무 멋있네. ,10.0,1
아주 재미있어요 ㅎㅎ 수작입니다 ,10.0,1
1986년 탑건보다 탑건 메버릭이 더 잼있었어요. 톰크루즈 더 이상 늙지 않기를 바라며 ,10.0,1
"극찬일색에 감동의 눈물을 흘렸다는 후기를 보고별 시덥잖은 평을 다 하고있네 하고 봤는데...""울컥"" 극장에서 안보면 후회 할 영화 ",10.0,1
,10.0,1
,10.0,1
"내인생 역작!4dx아이맥스로 보시면 감동이 배가 될거에요.3,40대라면 꼭 보셔야 됩니다. 탐크루즈의 주름살에서 빠르게 지나는 세월의 야속함에 더이상 늙지 안았으면 하네요ㅜ ",10.0,1
탐크루즈가 나온걸로 게임 끝. ,10.0,1
,10.0,1
9점주면 OOO인 영화 ,10.0,1
영화관에서 봐야하는 영화 ,10.0,1
 오랜만에 영화를 통해  감동적인 경험을 했습니다. 사실 1986년작 내용은 잘 모르고 봤었고 잘생긴 톰 크루즈의 영상만 기억에 남았는데 매버릭이라는 주인공을 통해 다시 본 탑건은 부모가 되어 40대의 자리에서 보니...,10.0,1
내가 전투기탄 기분...근육들이 긴장~역시 스케일은 말로 다못하겠음! ,10.0,1
"구관이 명관, 뻔한 연출이지만 감동은 여전했다. ",8.0,1
진짜 존나 재밌어요요요ㅛㅇ ,10.0,1
,10.0,1
,10.0,1
,10.0,1
,10.0,1
,10.0,1
생각보다 박진감 넘치고 재밋었음 ,8.0,1
톰크루즈~~!!그런 표정  짖지마 ㅎㅎ ,10.0,1
이보다 더 잘만든 전투기 영화는 없을거같네요 최고입니다 ,10.0,1
,10.0,1
너무 재밌어요..중1딸도 너무 좋아하네요~ ,10.0,1
탑건1편 못보고 봤는데요 톰오빠 믿고 봤는데 역시는 역시! 4DX로 봤는데 정말 하늘을 나는 정도라면 오바겠지만 이 정도면 충분히 느낄수 있었습니다ㅎ4DX  너무 비싸서 주말에 아침 일찍 일어나 9시에 조조 영화로 ...,10.0,1
재미 감동 볼거리 다 출중하다 ,10.0,1
최고입니다. 90년 대 생으로 전편을 안 봤어도 긴장감 몰입감 스케일 최고입니다. 어느 마블 영화보다 여윤이 남네요 ,10.0,1
진짜 띵작...볼까말까는 사치인 고민일뿐 ,10.0,1
이 영화 덕에 감상평 처음 써본다 ,10.0,1
멋진 영상미와 예전 추억이 떠올라 뭉클한 영화 ,10.0,1
탑건 같은 영화가 있기에 영화관은 없어질 수 없다. 모든세대를 다잡은 영화! 긴 시간이 흐르는줄 모르고 영화내내 손땀가득했다. ,10.0,1
탑건 같은 영화가 있기에 영화관은 없어질 수 없다. 모든세대를 다잡은 영화! 긴 시간이 흐르는줄 모르고 영화내내 손땀가득했다. ,10.0,1
말이 필요없음 꼭보셔야합니다! ,10.0,1
톰 크루즈는 위대한 배우다 ,10.0,1
톰크루즈의 선물같은 영화. 다시 없을 항공 전투씬 ,10.0,1
36년전 기억의 소환 보다는 현재 톰형의 영화에 대한 진정성과 연기의 노련미가 보다 깊은 감동을 주고 있는 영화입니다. ,10.0,1
배우들의 감동적인 연기와 영상미 모두 너무 좋았어요!! ,10.0,1
진짜 감동 그 자체 최근 10년간 영화 중 최고 ,10.0,1
개쩐다ㅠ한번더 볼예정 ,10.0,1
,10.0,1
학급 단합대회로 보러갔는데 연출도 좋고 재밌어서 강추드려요! ,10.0,1
와 이게 옳게 된 영화지!! ,10.0,1
재밌어용 ㅎㅎ몰입도 잘되고 개인적으로 취향에 맞네용!ㅎㅎ ,10.0,1
톰크루즈 연기 최고 배우들 케미 짱 ,10.0,1
보다가 눈물날뻔했다.. ,10.0,1
대박 재미있음 1편 보고가면 감동2배임 ,10.0,1
이영화는 극장에서 봐야됌극장이 필요한 이유이다 ,10.0,1
진짜 최고라는 말밖엔!!! 뭐든 면에서 최고였다! ,10.0,1
역대최고..수많은 영화를 봐왔고 진짜 재밌다 할만한 영화들이 많은데 그중하나 ,10.0,1
망설이지말고 꼭 보시길.. ,10.0,1
잼있음. 1편이랑 연결됨. ,10.0,1
거의 완벽에 가까운 영화 ,9.0,1
그래... 이런게 영화지 ,10.0,1
진짜 이건 무조건 영화관/아이맥스면 더 좋고 ,10.0,1
이걸로 이번년도 영화는 끝이다 ,10.0,1
남자는 태어나서 3번 운다는데 남편이 옆에서 3번 울고있네요 ,10.0,1
진짜 4DX로 봤는데 몰입도 좋고 연출도 쩔었습니다. 와... ,10.0,1
배우와 같이 늙어간다는 것은 ㅎㅎ ,10.0,1
정말 꼭 보세요 안보면 후회해요 ,10.0,1
꾸울잼 여전이 멋있는 톰형 ,10.0,1
명품 배우와 명품 연기가 만든 명작. ,10.0,1
공중씬은 압권!  36년만에 후속작의 탐크루즈는 1편 모습 그대로 멋짐. ,9.0,1
모든게 완벽한 영화입니다 진짜 톰 크루즈는 살아있는 전설! ,10.0,1
재밌게 봤어용 추천하는 영화 ,10.0,1
영화 끝나고 기립박수 쳤습니다. ,10.0,1
응 ㅈㄴ 재밌음 모든부분이 거의 완벽했다고 해도 무방할 정도 ,10.0,1
액션 영화 별로 안 좋아하는데 진짜 정말 너무 재밌게 봤어요!! 전날에 탑건1 보고 가서 더 재밌게 볼 수 있었던 것 같아요!!! ,10.0,1
영화관에서 보는걸 추천합니다 ㅎㅎ ,10.0,1
만점주러 처음 왔습니다. ,10.0,1
보기만해도 가슴벅찬영화!!! ,10.0,1
네이버 평점 처음으로 남긴다 ,10.0,1
,10.0,1
,10.0,1
톰형 역시 기대를 저버리지 않네요^^가족과 함께 관람했는데  관객모두 한팀이 되어서 같이 비행 하였습니다^^*감동도 있네요^^ ,9.0,1
봐도또봐도 질리지 않는 영화 ,10.0,1
톰크루즈 영화 중에 제일 재밌었다. ,10.0,1
최고그자체재미지다재미져 ,10.0,1
,10.0,1
재미 있는네  조조로 봤네요 ,10.0,1
너무 재밌어요ㅎㅎㅎ 탑건 ,10.0,1
"조커, 다크나이트처럼 미칠듯한 연기력이 두드러지는 작품도 아니고, 인터스텔라처럼 스토리가 개 웅장하고 참신한 것도 아님. 오히려 내용만 보면 전형적인 미국 영화 클리셰 범벅.. 근데 이상하게 평점은 10점에 손이 감...",10.0,1
이거진짜미친영화임너무너무너무너무재밌음 진짜 보다보면 예상가는 스토리일 수 있는데 그걸 너무 재밌고 흥미롭게 잘 만듦 어케 사람이 이런 영화를 만들 수 있나 싶은데 보는 내내 단 한장면도 놓칠 수 없는 증말 재밌는 영...,10.0,1
완벽 그 이상의 영화 수식할 단어가 생각나질 않음 ,10.0,1
최고라는 밖에 할수없는 명작임 ,10.0,1
한시간 본듯한데 끝나더라고요  영화 볼 수 있도록 좋은 관람평 써주신분들 모두 감사합니다  근 10년 본 영화중 최고였습니다  10점이 부족하게 느껴지는 영화!!  또보고싶어 ㅜㅜ ,10.0,1
근 5년간 봤던 영화 중에 가장 웰메이드OST도 미쳤고 여운이 미쳤다오늘 보고 내일 다시본다 탑건 진짜... 이건 명작 명작 명작 ,10.0,1
이 영화는 그냥 최고다 최고 ,10.0,1
미쳤다 이건 모든 사람이 봐야되는 영화내 생애 제일 좋은 영화였음 ,10.0,1
가나다라마바사아자카차 ,10.0,1
또 보고싶다  너무 재미 있어유 ,10.0,1
탑건 1을 보고 35년을 기다리지 못하고 운명하신 분들에게 심심한 위로의 말을 전합니다 ,10.0,1
2022년 최고의 영화사랑해요 LG ,10.0,1
"스릴있고, 함께 비행하는 것 같았어요. ",10.0,1
스토리는 단순한데 감동이 밀려오는 영화최고입니다. ,10.0,1
역대 전투기씬중 최고~ ,10.0,1
goodgoodgoodgood ,10.0,1
올해본것중에 젤 재밌는 영화 추천 ,9.0,1
역대급 영화를 선물해주셨군요톱크루즈 형님~! ,10.0,1
3번보고 싶은영화~!!! ,10.0,1
재밌다재밌다재밌다.. ,8.0,1
시작부터가 노래굿 밧줄 흔들리는것도 생생함ㅋ 톰크루즈 개인적으로 팬이어서 그냥 보는 내내 하트 뿅~^^  가죽자켓에 오토바이~^^! 단 몇초지만 설레였어요ㅎ 코로나 이후 가슴 뻥 뚫린기분~!!♡ 비행하는 장면은 실제...,10.0,1
애초에 전쟁 영화에 관심이 많아서 기대하고 봤는데 아주 재미있었습니다. 제 인생 영화가 될 듯 합니다 ,10.0,1
"벌써 두번 봤지만 세번네번도 보고픈 영화... 스토리, 연기, 연출 모두 다 휘어잡아버린 ㅠㅠ ",10.0,1
1편 안봤는데두 넘 재밌어요비행신 최고 ,10.0,1
아이맥스 포디로 보세요! 제 인생 최고의 영화!!! ,10.0,1
진심 최고라는 말밖에… ,10.0,1
대박입니다 꼭 보세요!! ,10.0,1
,10.0,1
꼭 4dx에서 보세요~ 대박~ ,10.0,1
심민지랑 바서 재미었어 ,10.0,1
스토리도 생각외로 뻔하지 안앗네요 ^^ ,10.0,1
"초반에 1시간 정도는 좀 지루했는데(근데 같이 간 얘들이 초반에도 재미있었다고 함) 후반에는 시간이 진짜 가는 줄 모르고 봤어요.영화가 끝나고 나서 좀 아쉬웠고, 저가 본 영화 중에 가장 여운이 가시지 않아요. 마지...",8.0,1
,10.0,1
어떻게보면 뻔한 스토린데 너무 재밌게봤다.. ,10.0,1
,10.0,1
,10.0,1
,10.0,1
,10.0,1
,10.0,1
,10.0,1
,10.0,1
,10.0,1
,10.0,1
,10.0,1
,10.0,1
,10.0,1
,10.0,1
"80, 90년대 국내의 영화팬들이 할리우드를 왜 그렇게 동경했는지,2022년의 영화팬들에게 알게 해주는 영화!말그대로 코쟁이(?)들이라서 할 수 있는 표현방식과 연출이,'그래 바로 이맛이 할리우드지!'...",10.0,1
별이 다섯개밖에 없나요진심으로 최고네요 ,10.0,1
36만에 속편 보고 왔습니다! 감동...톰 형님 사랑해요~ ,10.0,1
완벽 그 자체 ㄷㄷㄷㄷ 역시 톰크르주... ,10.0,1
너무 재밌었어요-!! ,10.0,1
"1편을 안 보고 가도 되지만 보고 가시면 감동이 1000만배가 됩니다. 간만에 진짜 영화관에서 봐야하는 영화를 봤습니다. 미쳤다, 대박 이 소리 밖에 안 나옵니다. 최고 그 자체에요! ",10.0,1
긴 말 필요없고 그냥 존.멋 ,10.0,1
,10.0,1
탑건 클래스는 영원하다 ,10.0,1
톰크루즈 배우님 사랑합니다♡영화 너무 감동이에요ㅠㅠ ,10.0,1
전투신 만으로도 볼만한 가치가 있음 항공전투신은 역대 최고의 영화일듯 배우들이 실제로 비행하며 중력을 받아 얼굴이 일그러지는 모습은 영화가 아니라 다큐를 보는듯한 사실감을 줌 ,8.0,1
,10.0,1
개인적으로는 영화가 너무 재밌었습니다.그냥 10점 주고 싶은 영화였습니다 ,10.0,1
역시 탑건이었다. 몸에 힘들어간다. ,10.0,1
솔직히 초반에는 재미없음...중반부부터 집중하고 보다보면 흥미진진!!!9점대 평점은 아닌거같구 7~8점대가 적당함 ,10.0,1
아이맥스에서 볼걸 ....ㅠㅠ ,10.0,1
한 번 더 보고싶을 만큼 진짜 너무 재밌음 ! ,10.0,1
초반에 지루하다가 후반에서 잼있었습니다 감동포인트에서  눈물 그렁그렁 ㅠ 잘봤다고생각하는 영화~마녀랑 이거중에서 고민했는데 이거보길 잘했어요 ! ,10.0,1
넘 재밌게 봤어요! 강츄! ,10.0,1
별점 인생처음으로 주는거 같음 감동 그 자체 ,10.0,1
탑건 보고 나오자마자 또 예매했어요 살면서 같은 영화 두번 보러 가는 건 처음 ㅋㅋ ,10.0,1
진짜 첨부터 끝까지 재밌었다이런 경우 흔치 않은데 진짜 첨부터 재밌었다 ,10.0,1
진짜 하늘 날고 있는 기분이었어요 일단 톰크루즈 미모에 한 번 감사하고 비행기 태워주셔서 감사하고 마지막 엔딩곡에 감사했던 영화입니다ㅠㅡ 솔직히 진짜 뻔한 미국 클리셰 군대물인데 이게 왜 재밌는건지? 개재밌어요 걍 ...,10.0,1
올해 영화 본 것 중에  이렇게 몰입하게 영화본게 얼마인지~~ㅎㅎ 역시 최고의 감독과 톰크로즈는 옮은 것 같다~ 돈이 아깝지 않은 영화이다!! ,10.0,1
2시간동안 내가 파일럿이 되었다파접지몽 ,10.0,1
쓰레기같은 한국영화 보다가 나온 빛 한줄기최고의 영화 ,10.0,1
이 영화는 4dx 로 보는것을 추천. 명작의 명성을 이어감. ,10.0,1
재밌었어요 영화관에서 봐야합니다 엄마가 좋아하시네요 ,8.0,1
그냥 눈과귀에 때려박아라 ,10.0,1
진짜 인생영화에요 탑건1보고 꼭보세요 ,10.0,1
"와 진짜 이건 뭐 말이 필요없어요 1000번보고싶어요끝나는 순간 재입장해서 다시보고싶은 영화입니다.진짜 희대의 대작 , 명작 , master piece 무조건 보세요.. 진짜 레전드에여 생각하지마세여 그냥 보세요 ",10.0,1
근 몇년간 최고의영화였음 ,10.0,1
4dx로 보니 애들이 너무 좋아하네요 ,10.0,1
이 아저씨는 영화찍으려고 전투기타는게아니라 전투기타고싶어서 영화찍는다는게 학계의정설. ,10.0,1
최고의 영화.무슨 말이 필요합니까.. ,10.0,1
영화보다가 소리지를뻔한건 또 처음이네 ㅋ평점남기는것도 처음이네ㅋㅋ개존잼ㅋ ,10.0,1
저 보는 내내 기도하면서 봤어요 심장아 쫄깃쫄깃 ... 영화 제목 탑건에서 기도로 바꿔주세요 ,10.0,1
톰크루즈 대박!  연출ost 등등 완벽함을 갖춘 손꼽히는 영화중의 하나였다. ,10.0,1
인생 영화입니다. 말로는 표현할 수 없는 감동과 교훈을 얻었습니다. ,10.0,1
평점줄려고 왔다.... ,10.0,1
또보러갈거야또보러갈거야또보러갈거야또보러갈거야 ,10.0,1
후반부 아주 쫄깃하고 재미있었어요 1편 안 보고 갔는데도 내용 이해하는데에는 문제 없답니다 ,9.0,1
"오늘 오전에 조조(일반)으로 한번 봤는데4DX로 한번 더 보고 싶네요♡톰 크루즈.. (그 나이에) 이 정도로 열연하는게 보다가 몇번 울컥했고, 영상미, 내용도 지루함 없이 정말 좋았습니다.코로나 이후.. 몇년만에 극...",10.0,1
그냥 말이 필요없는 최고 ,10.0,1
4dx에서 봤음 솔직히 아바타3d 이후 최고의 영화ㅎ 아바타 3d는 못이겼음ㅎ 하지만 얼마만에 최고의 영화ㅎ 와이프가 올만에 기분좋게 데이트했다ㅎㅎ ,10.0,1
탐크루즈 연기도 너무너무 좋았지만 연출이 미친거같음... 중요한 씬 시작될 때 종소리가 띵 하고 울리면서 배경음악이 깔리는데 이 연출이 영화를 더 짜릿하게 만들어주는 것 같음. 약간 최면 걸리는 느낌. ,10.0,1
이걸까는 억까들 사람맞냐? ,10.0,1
지렸다리 오졌다리 개 쩔었다리그냥 보삼 ㅋㅋ ,10.0,1
영화를 보면서  입이 쩍 벌어졌던 유일무이 한 영화 개인적으로 인생최고작품. ,10.0,1
쓸데없는 pc도 없고 묵직한 액션. 꼭 4dx로 봐야함. 진짜 비행기 탄것같앗음 ,10.0,1
영화관에서 꼭 봐야 할 영화 ,10.0,1
가서 보세요 그냥 무조건 보세여 ,10.0,1
1편을 본 세대분들 이라면 1편에서의 감동과 그 ost를 잊지못하실듯..2편은 그런 감동 임팩트가 1편보다는 다소못함 ,8.0,1
두 손 모으고 봤습니다. 너무 재밌네요 ,10.0,1
최근영화중 가장 재밌었어요 ,10.0,1
역시 탐은 실망시키지 않아요 !!연기는 물론이고 스토리나 영상미까지!!그리고 그 옛날 젊었을때도 생각나고 정말 기대이상의 영화였습니다!또 보러 갈거예요 ㅠㅠ ,10.0,1
파일럿을 꿈꾸는 나에게 인생최고의 영화 ,10.0,1
솔직히 기대 안했는데 감동 먹었다 ,10.0,1
막판은 정말 소름의 연속이였다 ,10.0,1
시작하자마자 소름화려한 영상미에 소름용아맥으로 봐서 소름흠 잡을데가 없어서 소름 ,10.0,1
최고ㅠㅠ 또 한번 더 보러 가려구요 ,10.0,1
와우~  와우~  어떻게 표현할까요? ♡♡ 와우~~ ,10.0,1
"연출,연기 빠지지 않는 재미 ",10.0,1
평점 처음 남겨봅니다. 레전드 영화입니다. ,10.0,1
최고에요 정말로 열자로 ,10.0,1
초반지루하나 전투신 너무좋았어요4학년 나올땐 재밌었다네요~ ,8.0,1
아이들과 오랫만에 재밌게 봤네요 ,9.0,1
아이맥스에서 또 봐야겠어요 ,10.0,1
정말 재밌다. 영화관이 있어야 하는 이유 ,10.0,1
100점 만점에 200점 드립니다 진짜 최고 ,10.0,1
기대이상 으로 재미있었다또 보고싶다 ,10.0,1
"탑건이 주는 묘미는 전투기 간접체험이 아니다. 한 군인으로서 그리고 남자로서 동료와의 갈등과 자신과의 싸움 그속에서 피어나는 로맨스,, 그리고 하늘에서 보는 세상의 시선을 알려주기 떄문이다 ",10.0,1
,10.0,1
평점 남기는 건 처음이예요.. 최고의 영화!!! 부모님도 꼭 보시라고 영화표 선물 했어요ㅠㅠ탑건1 보신 울 엄마아빠는 나보다 더 재밌게 보실 듯. ,10.0,1
진짜재밌음 명작이다 꼭보세요 고민하지마요 ,10.0,1
그 모든것에 최고점을주고싶다 ,10.0,1
"울었다, 이건 정말... 와... 하... 노장은 죽지 않는... 죽긴 개뿔! 나 아직 현역이라구!!! 톰 형과 시대를 함께한 우리 세대를 위한 힐링감동무비, 극장의 존재 이유를 몸소 증명하는 'Movie...",9.0,1
올해 아니 인생 최고의 영화 중 하나가 됨 ,10.0,1
지루할 틈 없이 재미를 주는 영화 오랜만입니다 전편보다 더 재밌고 긴장감이 넘치는 꽉찬 영화입니다 그리고 톰크루즈 진짜 존경합니다 지인짜! ,10.0,1
와 기대안햏는데 지려요 ,10.0,1
너무재밌네요 오랜만에 가슴뛰게하는 영화입니다. ,10.0,1
너무 잘 만든 영화입니다 최고! ,10.0,1
"단 세글자,매버릭 ",10.0,1
대학 시절 탑건1을 보고 이제 성인이 된 내아들과 탑건2를 봤다.탐 크루즈는 배우로서 최고 중에 최고! ,10.0,1
"진짜 너무 재밌어요 꼭 보세요 ㅠㅠ 톰크루즈 매력 철철,,, ",10.0,1
꼭 아이맥스로 보세요.. ,10.0,1
노장은 살아있다~~~ ,10.0,1
너무 뻔한데도 너무 재밌네요 ,10.0,1
"돌비시네마로 한번, 스크린X로 한번, 두번 봐도 감동.. ",10.0,1
와 진짜 가슴이 뭉클해지네요 제발 영화관에서 봐주세요ㅜㅜ 오랜만에 느껴보는 감동입니다예상되는 전개인데도 심장이 쫄깃하고 긴장되는 연출 최고입니다!전투기에 함께 타고있는듯한 느낌이었어요1986년 탑건보고오시면 감동 두...,10.0,1
"스토리, 연출 모두 완벽하고 너무 재미있다 영화관에서 봐야 감동이 그대로 전해질 거 같은!그리고 아직도 끝내주게 용안을 ‘보존’해주시고 계신 톰크루즈 배우에게 감사하다. ",10.0,1
대박 그 자체 30몇년만이기 때문인가 톰 크루즈도 늙는다는 걸 알게됐다 ,10.0,1
지림지림그냥지림도랐슴 ,10.0,1
근래 본 영화중에 최고의 영화입니다. 꼭 영화관에서 보시기를 ,10.0,1
,10.0,1
진짜 처음으로 써보는데 너무 재밌었습니다강추 ,10.0,1
오랜만에 진짜 재밌는 영화를 봤습니다 러닝타임 순삭이네요~ 강추합니다!! ,10.0,1
진짜 톰형 사랑합니다?? ,10.0,1
진짜 톰형 사랑합니다?? ,10.0,1
진짜 톰형 사랑합니다?? ,10.0,1
레.전.드.!!!! ,10.0,1
최고의 영화 말이필요없음 ,10.0,1
톰크루즈 최고 ㅠㅠ 영화보고 운전할려고 시동걸때 괜히 비장해짐 ㅋㅋ ,10.0,1
,10.0,1
just watch. ,10.0,1
멋지다!! 멋지다!!!멋지다!!!!특별한 빌런없이 멋지게 시작해서 멋진내용으로멋있게 마무리한 영화 ,10.0,1
그냥 남녀노소 누구나 즐길수있음. 엄마데리고 오랜만에 영화관갔다. 부모님 데리고온 관객들 많더라. 여자친구랑 2회차봤고 친구들 꼬셔서 또 보러갑니다 ㅋㅋ ,10.0,1
"인생에 수많은 영화를 보고, 수많은 감정을 느껴봤지만 이보다 완전한, 완벽한 작품은 없을 것 같습니다. 절제된 정석의 내용에서 오는 대조적인 벅찬 감정들이 방금까지도 비행을 하고 온 듯, 주인공이 나 자신이었던 듯 ...",10.0,1
진짜 여러분 꼭보세요 당장보세요 무조건 보세요 인생영화 등극했습니다 근래 본 제일 재밌는 영화 1위임 톰크루즈짱♥?♥? ,10.0,1
But not today ,10.0,1
너무 재밌어요...감동적이고 심장 쫄려 죽는 줄 알았습니다 ㅠ 꼭 보세요!! ,10.0,1
원작 안보고 전쟁 영화 싫어하는데 .. 진짜 재밌게 봤어요!!! 몰입감 장난 어니에요 ㅠㅠ 원작 찾아보려구요 ,10.0,1
 영화를 공들여 만든 티가 확실히 나네요 ,10.0,1
감동의 여운이 가시질 않네요. 또 봐야겠어요. ,10.0,1
영화관이 있어야 하는 이유...이런걸 용아맥에서 보는거지!!!!미쳐땨 ㅠㅠ ,10.0,1
간만에 감동적인 영화였다 ㅎ ,10.0,1
역시 기대를 저버리지 않는 톰크루즈 최고의 배우임에 틀림없다! 매버릭은 세월도 이겨냈습니다 깊어진 눈빛과 주름마저 멋있다는~~~ ,9.0,1
역시 톰크루즈.나이가 들어도 멋있네요 ,10.0,1
웅장하네요 ㄷㄷ  ㅋㅋ ,10.0,1
간만에 영화본 느낌입니다 ,10.0,1
진짜 재밌어요!!!! 강추!!!! ,10.0,1
마블 요즘 노잼이던데 보고 배웠으면 ,10.0,1
지금 보고 여운이 남아 예고편보다 평점 첨  씀 와~~~!!!내 가슴을 뛰게 만드는 ...영화 그 이름 탑건 매버릭 ^^ ,10.0,1
인생 처음으로 평점 남겨요 꼭 보세요 더이상 드릴말씀이 없습니다제 인생영화안에 들어갈듯요ㅋㅋㅋ ,10.0,1
30년 전의 탑건을 볼때만큼의 감동을 새로운 탑건 영화로 또 보여주는데 성공했다.. ,10.0,1
"4D로 봤는데, 2D로도 보고싶다.  연출 연기 스토리 영상미 무엇하나 빠지지 않고 최고.. 진짜 재밌음. ",10.0,1
보자마자 또 보고싶어지는 영화네요. 평점이 말도안되개 높아서 속는셈치고 본 영화인데 왜 높은지 알게되는 영화였습니다. 두번 세번 보면 더 재밌을 인생영화가 될것같은 영화네요 ost도 너무 좋고 스토리도 완벽 ㅠㅠ ,10.0,1
,9.0,1
지금까지 내가 본 영화 중 가장 잘 만든 후속작.역대급 영화. ,10.0,1
진짜 개재밌고 개쩌는 영화. 이런 영화를 영화관에서 봐야 한다. 작은 화면과 그저 그런 음향장비로는 이 감동을 0.001%도 못살림 ,10.0,1
그냥 보면됨 개지림?? ,10.0,1
"평점 처음 남겨봅니다 ! 탑건1 안봤는데 너무 재밌었고 톰크루즈뿐만 아니라 모든 등장인물들이 멋있어요 ,,, 최고야 너무 멋진 액션영화 ",10.0,1
왜 우리는 액션영화를 보기위해 영화관을 찾는가에 대한 답 ,10.0,1
1을 보고 보시는게 좋은데 안보고 보더라도 손에 힘이 들어가는 영화. ,10.0,1
중년이 되어서 다시 보며 느끼는 감동은 어떻게 표현할수가 없네. 꼭 보길 추천 ,10.0,1
최고입니다최고입니다 ,10.0,1
요즘 영화값이 많이 올랐지만 탑건을 보기 위해서라면 아깝지않다 ,10.0,1
보면서 감정이 벅차올라서 감동의 눈물이 흘렀어요. ,10.0,1
명작명작명작명작명작 ,10.0,1
탑건 매버릭 4dx꼭 보시길 바라요 저세상입니다4dx는 이 영화를 위해 존재하는듯 ,10.0,1
내가 전투기를 타고 있는 듯한 느낌!!시원하고 짜릿하게 만드는 영화.영원한 톰아저씨 찐한 액션스타임!! ,10.0,1
"오리지널 탑건과 자연스러운 스토리 연결도 괜찮았고, 결말은 뻔할 수 있으나 과정은 뻔하지 않아 지루하지 않고 너무 재밌었습니다. ",10.0,1
말로 표현을 못하겠다.. 경이로웠다 ,10.0,1
브로커 볼라했는데 워낙 평이 안좋아서 탑건을 봤습니다 . 기대이상으로 박진감넘치고 재밌네요 ,10.0,1
최고예요 진짜 최고 인생영화 ,10.0,1
탑건: 매버릭 아이맥스로 봤는데 재밌네요 ,8.0,1
"와..2편이 이 정도인데...1은 어느정도인거죠..?1편 보러 가겠습니다...! 꼭 봐야하는, 또 봐야하는 영화입니다! ",10.0,1
오랜만에 만난 영화다운 영화! ,10.0,1
두번봐도 되는 영화. 압도적. 돌비나 아이맥스 추천합니다 ,10.0,1
찢었다ㅠㅠ엉엉 주말에 4D또보러간다 ,10.0,1
"""중요한것은 전투기가 아니라 파일럿이다"" 비행기 조종사 면허 직접 따서 전투기도 몰아, 요트 운전해, 경비행기 운전해, 이 정도면 생명수당급으로 출연료 165억은 너무 적은거 아닌가? 옆동네 마블은 손...",10.0,1
말이 필요없네요. 보세요! ,10.0,1
평점 꼭 남기고 싶어서 로그인했다웃고 울고 감동을 느끼고싶다면 꼭 극장가서 보길 바란다 ,10.0,1
영화 평점 처음 남겨요 10점으론 부족한 영화입니다 오랜만에 인생영화 하나 건졌습니다 꼭 극장에서 즐기세요 4DX로 본 관람객으로서 4DX 정말 추천합니다 ,10.0,1
"명불허전 톰크루즈,,결말이 예상되는 내용이었음에도 불구하고 손에 땀을 쥐며, 깔깔 웃으며, 훌쩍 눈물도 훔치면서 봤다,, 미쳐써 정말 ",10.0,1
,10.0,1
최근본 영화중에 제일 재밌네요 ,10.0,1
올해 안보면 후회합니다 ,10.0,1
전투기 곡예비행할땐 정말 손에땀을쥐게하는...OTT나 다운로드보단 극장에서 사운드를 느꺄보시는걸 강력추천합니다 감히 올해최고영화라고봅니다 ,10.0,1
진짜 액션이랑 인물 간 서사랑 적절히 연결되어이ㅛ고 최근들어 범죄도시 봤을 때랑 비슷한 느낌을 받았네용 ,10.0,1
1분도 쉴새가 없네. 흥미진진 너무 재미있고 감동있고 또 보고싶다 ,10.0,1
이게 영화다~~!!! ,10.0,1
10점밖에 줄 수 없다는 게 아쉽다.130분이 톰크루즈 그 자체이고 감동 그 자체이다. 아날로그가 일케 짜릿했나? 이 영화에 비하면  마블은 MSG 범벅. ,10.0,1
영화관이 있어야하는 이유 ,10.0,1
미국뽕에 취한닼 으아아아 ,10.0,1
그냥 보세요.  감동받습니다. ,10.0,1
슈퍼 사운드가 필요한 이유 ,10.0,1
"진짜 시간가는줄모르고 봤어요 너무 재밌다,,, ",10.0,1
평점이 높은 데엔 이유가 있다 ,10.0,1
ㄹㅇ 말이 필요없다... ,10.0,1
,10.0,1
전 4d로 봐서 그런지 엄청 재미있었어요~! ,10.0,1
보는 내내 너무 재미있어서 정말 놀랐습니다.. cg부터해서 연기력이 너무 좋았어요 전투씬도 액션영화중에서 손에꼽는정도같아요 스토리는 약간 뻔하긴하지만…. 보고나서 여운이 남더라고요 진짜 추천!!! ,10.0,1
